"variable","GEOID","NAME","estimate","moe","label","concept"
"B14001_006","15","Hawaii",66741,1421,"Estimate!!Total:!!Enrolled in school:!!Enrolled in grade 5 to grade 8","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_006","32","Nevada",159913,2597,"Estimate!!Total:!!Enrolled in school:!!Enrolled in grade 5 to grade 8","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_006","20","Kansas",160313,2424,"Estimate!!Total:!!Enrolled in school:!!Enrolled in grade 5 to grade 8","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_006","27","Minnesota",300725,3102,"Estimate!!Total:!!Enrolled in school:!!Enrolled in grade 5 to grade 8","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_006","18","Indiana",365205,3957,"Estimate!!Total:!!Enrolled in school:!!Enrolled in grade 5 to grade 8","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_006","08","Colorado",290911,3343,"Estimate!!Total:!!Enrolled in school:!!Enrolled in grade 5 to grade 8","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_006","39","Ohio",599902,5255,"Estimate!!Total:!!Enrolled in school:!!Enrolled in grade 5 to grade 8","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_006","01","Alabama",255950,3949,"Estimate!!Total:!!Enrolled in school:!!Enrolled in grade 5 to grade 8","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_006","21","Kentucky",233572,2895,"Estimate!!Total:!!Enrolled in school:!!Enrolled in grade 5 to grade 8","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_006","38","North Dakota",40131,1190,"Estimate!!Total:!!Enrolled in school:!!Enrolled in grade 5 to grade 8","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_006","16","Idaho",108992,1999,"Estimate!!Total:!!Enrolled in school:!!Enrolled in grade 5 to grade 8","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_006","33","New Hampshire",62189,1614,"Estimate!!Total:!!Enrolled in school:!!Enrolled in grade 5 to grade 8","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_006","24","Maryland",313791,4197,"Estimate!!Total:!!Enrolled in school:!!Enrolled in grade 5 to grade 8","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_006","28","Mississippi",163120,3094,"Estimate!!Total:!!Enrolled in school:!!Enrolled in grade 5 to grade 8","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_006","46","South Dakota",48336,1177,"Estimate!!Total:!!Enrolled in school:!!Enrolled in grade 5 to grade 8","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_006","09","Connecticut",177975,2629,"Estimate!!Total:!!Enrolled in school:!!Enrolled in grade 5 to grade 8","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_006","40","Oklahoma",218440,2446,"Estimate!!Total:!!Enrolled in school:!!Enrolled in grade 5 to grade 8","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_006","31","Nebraska",107608,1985,"Estimate!!Total:!!Enrolled in school:!!Enrolled in grade 5 to grade 8","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_006","22","Louisiana",253914,3867,"Estimate!!Total:!!Enrolled in school:!!Enrolled in grade 5 to grade 8","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_006","54","West Virginia",84463,1946,"Estimate!!Total:!!Enrolled in school:!!Enrolled in grade 5 to grade 8","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_006","17","Illinois",666760,4997,"Estimate!!Total:!!Enrolled in school:!!Enrolled in grade 5 to grade 8","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_006","34","New Jersey",468089,4199,"Estimate!!Total:!!Enrolled in school:!!Enrolled in grade 5 to grade 8","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_006","53","Washington",375851,4155,"Estimate!!Total:!!Enrolled in school:!!Enrolled in grade 5 to grade 8","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_006","29","Missouri",316447,3151,"Estimate!!Total:!!Enrolled in school:!!Enrolled in grade 5 to grade 8","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_006","47","Tennessee",350864,3708,"Estimate!!Total:!!Enrolled in school:!!Enrolled in grade 5 to grade 8","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_006","37","North Carolina",531972,4223,"Estimate!!Total:!!Enrolled in school:!!Enrolled in grade 5 to grade 8","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_006","41","Oregon",199260,2806,"Estimate!!Total:!!Enrolled in school:!!Enrolled in grade 5 to grade 8","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_006","35","New Mexico",115996,2440,"Estimate!!Total:!!Enrolled in school:!!Enrolled in grade 5 to grade 8","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_006","23","Maine",58086,1548,"Estimate!!Total:!!Enrolled in school:!!Enrolled in grade 5 to grade 8","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_006","55","Wisconsin",299867,2982,"Estimate!!Total:!!Enrolled in school:!!Enrolled in grade 5 to grade 8","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_006","45","South Carolina",254352,3747,"Estimate!!Total:!!Enrolled in school:!!Enrolled in grade 5 to grade 8","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_006","56","Wyoming",31037,1132,"Estimate!!Total:!!Enrolled in school:!!Enrolled in grade 5 to grade 8","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_006","42","Pennsylvania",620468,4787,"Estimate!!Total:!!Enrolled in school:!!Enrolled in grade 5 to grade 8","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_006","30","Montana",51857,1363,"Estimate!!Total:!!Enrolled in school:!!Enrolled in grade 5 to grade 8","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_006","48","Texas",1713746,9597,"Estimate!!Total:!!Enrolled in school:!!Enrolled in grade 5 to grade 8","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_006","49","Utah",213593,2936,"Estimate!!Total:!!Enrolled in school:!!Enrolled in grade 5 to grade 8","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_006","36","New York",953036,5414,"Estimate!!Total:!!Enrolled in school:!!Enrolled in grade 5 to grade 8","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_006","51","Virginia",427602,4016,"Estimate!!Total:!!Enrolled in school:!!Enrolled in grade 5 to grade 8","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_006","72","Puerto Rico",154562,2785,"Estimate!!Total:!!Enrolled in school:!!Enrolled in grade 5 to grade 8","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_006","44","Rhode Island",48028,1668,"Estimate!!Total:!!Enrolled in school:!!Enrolled in grade 5 to grade 8","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_006","50","Vermont",27798,779,"Estimate!!Total:!!Enrolled in school:!!Enrolled in grade 5 to grade 8","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_007","15","Hawaii",64651,1115,"Estimate!!Total:!!Enrolled in school:!!Enrolled in grade 9 to grade 12","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_007","06","California",2158372,7170,"Estimate!!Total:!!Enrolled in school:!!Enrolled in grade 9 to grade 12","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_007","08","Colorado",295980,2281,"Estimate!!Total:!!Enrolled in school:!!Enrolled in grade 9 to grade 12","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_007","13","Georgia",604382,4448,"Estimate!!Total:!!Enrolled in school:!!Enrolled in grade 9 to grade 12","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_007","28","Mississippi",159692,2393,"Estimate!!Total:!!Enrolled in school:!!Enrolled in grade 9 to grade 12","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_007","16","Idaho",105505,1543,"Estimate!!Total:!!Enrolled in school:!!Enrolled in grade 9 to grade 12","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_007","17","Illinois",690035,3308,"Estimate!!Total:!!Enrolled in school:!!Enrolled in grade 9 to grade 12","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_007","02","Alaska",38928,803,"Estimate!!Total:!!Enrolled in school:!!Enrolled in grade 9 to grade 12","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_007","04","Arizona",375851,2949,"Estimate!!Total:!!Enrolled in school:!!Enrolled in grade 9 to grade 12","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_007","09","Connecticut",197058,2043,"Estimate!!Total:!!Enrolled in school:!!Enrolled in grade 9 to grade 12","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_007","05","Arkansas",156346,1920,"Estimate!!Total:!!Enrolled in school:!!Enrolled in grade 9 to grade 12","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_007","10","Delaware",48634,1240,"Estimate!!Total:!!Enrolled in school:!!Enrolled in grade 9 to grade 12","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_007","41","Oregon",200660,1935,"Estimate!!Total:!!Enrolled in school:!!Enrolled in grade 9 to grade 12","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_007","29","Missouri",311354,2620,"Estimate!!Total:!!Enrolled in school:!!Enrolled in grade 9 to grade 12","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_007","23","Maine",61646,991,"Estimate!!Total:!!Enrolled in school:!!Enrolled in grade 9 to grade 12","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_007","27","Minnesota",303261,2460,"Estimate!!Total:!!Enrolled in school:!!Enrolled in grade 9 to grade 12","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_007","18","Indiana",363570,2691,"Estimate!!Total:!!Enrolled in school:!!Enrolled in grade 9 to grade 12","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_007","22","Louisiana",243979,2393,"Estimate!!Total:!!Enrolled in school:!!Enrolled in grade 9 to grade 12","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_007","12","Florida",1003971,5010,"Estimate!!Total:!!Enrolled in school:!!Enrolled in grade 9 to grade 12","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_007","30","Montana",49918,863,"Estimate!!Total:!!Enrolled in school:!!Enrolled in grade 9 to grade 12","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_007","21","Kentucky",224747,2061,"Estimate!!Total:!!Enrolled in school:!!Enrolled in grade 9 to grade 12","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_007","11","District of Columbia",21719,916,"Estimate!!Total:!!Enrolled in school:!!Enrolled in grade 9 to grade 12","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_007","42","Pennsylvania",633661,3916,"Estimate!!Total:!!Enrolled in school:!!Enrolled in grade 9 to grade 12","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_007","01","Alabama",258397,2465,"Estimate!!Total:!!Enrolled in school:!!Enrolled in grade 9 to grade 12","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_007","24","Maryland",320261,2532,"Estimate!!Total:!!Enrolled in school:!!Enrolled in grade 9 to grade 12","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_007","56","Wyoming",30280,666,"Estimate!!Total:!!Enrolled in school:!!Enrolled in grade 9 to grade 12","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_007","19","Iowa",165721,1688,"Estimate!!Total:!!Enrolled in school:!!Enrolled in grade 9 to grade 12","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_007","36","New York",983758,4877,"Estimate!!Total:!!Enrolled in school:!!Enrolled in grade 9 to grade 12","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_007","40","Oklahoma",210712,1844,"Estimate!!Total:!!Enrolled in school:!!Enrolled in grade 9 to grade 12","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_007","31","Nebraska",108921,1396,"Estimate!!Total:!!Enrolled in school:!!Enrolled in grade 9 to grade 12","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_007","35","New Mexico",111352,1918,"Estimate!!Total:!!Enrolled in school:!!Enrolled in grade 9 to grade 12","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_007","26","Michigan",527142,3683,"Estimate!!Total:!!Enrolled in school:!!Enrolled in grade 9 to grade 12","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_007","44","Rhode Island",49901,973,"Estimate!!Total:!!Enrolled in school:!!Enrolled in grade 9 to grade 12","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_007","34","New Jersey",484737,2976,"Estimate!!Total:!!Enrolled in school:!!Enrolled in grade 9 to grade 12","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_007","25","Massachusetts",346224,2810,"Estimate!!Total:!!Enrolled in school:!!Enrolled in grade 9 to grade 12","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_007","72","Puerto Rico",159783,2231,"Estimate!!Total:!!Enrolled in school:!!Enrolled in grade 9 to grade 12","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_007","20","Kansas",160910,1717,"Estimate!!Total:!!Enrolled in school:!!Enrolled in grade 9 to grade 12","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_007","37","North Carolina",534395,3634,"Estimate!!Total:!!Enrolled in school:!!Enrolled in grade 9 to grade 12","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_007","45","South Carolina",252941,2326,"Estimate!!Total:!!Enrolled in school:!!Enrolled in grade 9 to grade 12","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_007","32","Nevada",158356,1746,"Estimate!!Total:!!Enrolled in school:!!Enrolled in grade 9 to grade 12","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_007","50","Vermont",29140,698,"Estimate!!Total:!!Enrolled in school:!!Enrolled in grade 9 to grade 12","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_007","55","Wisconsin",303880,1713,"Estimate!!Total:!!Enrolled in school:!!Enrolled in grade 9 to grade 12","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_007","48","Texas",1692163,7281,"Estimate!!Total:!!Enrolled in school:!!Enrolled in grade 9 to grade 12","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_007","49","Utah",217787,2298,"Estimate!!Total:!!Enrolled in school:!!Enrolled in grade 9 to grade 12","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_007","39","Ohio",608600,3905,"Estimate!!Total:!!Enrolled in school:!!Enrolled in grade 9 to grade 12","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_007","33","New Hampshire",65344,1104,"Estimate!!Total:!!Enrolled in school:!!Enrolled in grade 9 to grade 12","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_007","51","Virginia",440220,2771,"Estimate!!Total:!!Enrolled in school:!!Enrolled in grade 9 to grade 12","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_007","38","North Dakota",35593,872,"Estimate!!Total:!!Enrolled in school:!!Enrolled in grade 9 to grade 12","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_007","46","South Dakota",44916,714,"Estimate!!Total:!!Enrolled in school:!!Enrolled in grade 9 to grade 12","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_007","54","West Virginia",83051,1362,"Estimate!!Total:!!Enrolled in school:!!Enrolled in grade 9 to grade 12","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_007","47","Tennessee",349189,2732,"Estimate!!Total:!!Enrolled in school:!!Enrolled in grade 9 to grade 12","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_007","53","Washington",368642,3105,"Estimate!!Total:!!Enrolled in school:!!Enrolled in grade 9 to grade 12","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_008","24","Maryland",334482,4712,"Estimate!!Total:!!Enrolled in school:!!Enrolled in college, undergraduate years","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_008","09","Connecticut",211450,3280,"Estimate!!Total:!!Enrolled in school:!!Enrolled in college, undergraduate years","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_008","06","California",2575545,13760,"Estimate!!Total:!!Enrolled in school:!!Enrolled in college, undergraduate years","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_008","10","Delaware",51541,1800,"Estimate!!Total:!!Enrolled in school:!!Enrolled in college, undergraduate years","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_008","08","Colorado",290262,4130,"Estimate!!Total:!!Enrolled in school:!!Enrolled in college, undergraduate years","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_008","19","Iowa",172194,2572,"Estimate!!Total:!!Enrolled in school:!!Enrolled in college, undergraduate years","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_008","05","Arkansas",137438,2851,"Estimate!!Total:!!Enrolled in school:!!Enrolled in college, undergraduate years","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_008","13","Georgia",556892,7399,"Estimate!!Total:!!Enrolled in school:!!Enrolled in college, undergraduate years","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_008","15","Hawaii",74911,2144,"Estimate!!Total:!!Enrolled in school:!!Enrolled in college, undergraduate years","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_008","25","Massachusetts",434705,3603,"Estimate!!Total:!!Enrolled in school:!!Enrolled in college, undergraduate years","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_008","26","Michigan",532977,5538,"Estimate!!Total:!!Enrolled in school:!!Enrolled in college, undergraduate years","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_008","20","Kansas",159353,2984,"Estimate!!Total:!!Enrolled in school:!!Enrolled in college, undergraduate years","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_008","02","Alaska",32700,1591,"Estimate!!Total:!!Enrolled in school:!!Enrolled in college, undergraduate years","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_008","11","District of Columbia",45286,1759,"Estimate!!Total:!!Enrolled in school:!!Enrolled in college, undergraduate years","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_008","16","Idaho",91219,2489,"Estimate!!Total:!!Enrolled in school:!!Enrolled in college, undergraduate years","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_008","23","Maine",62890,1800,"Estimate!!Total:!!Enrolled in school:!!Enrolled in college, undergraduate years","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_008","27","Minnesota",280630,3605,"Estimate!!Total:!!Enrolled in school:!!Enrolled in college, undergraduate years","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_008","31","Nebraska",104394,1795,"Estimate!!Total:!!Enrolled in school:!!Enrolled in college, undergraduate years","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_008","22","Louisiana",222940,4341,"Estimate!!Total:!!Enrolled in school:!!Enrolled in college, undergraduate years","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_008","39","Ohio",568138,4166,"Estimate!!Total:!!Enrolled in school:!!Enrolled in college, undergraduate years","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_008","30","Montana",49077,1464,"Estimate!!Total:!!Enrolled in school:!!Enrolled in college, undergraduate years","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_008","21","Kentucky",207369,3231,"Estimate!!Total:!!Enrolled in school:!!Enrolled in college, undergraduate years","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_008","04","Arizona",371465,5501,"Estimate!!Total:!!Enrolled in school:!!Enrolled in college, undergraduate years","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_008","12","Florida",1073143,8966,"Estimate!!Total:!!Enrolled in school:!!Enrolled in college, undergraduate years","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_008","17","Illinois",648498,6636,"Estimate!!Total:!!Enrolled in school:!!Enrolled in college, undergraduate years","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_008","37","North Carolina",559391,5414,"Estimate!!Total:!!Enrolled in school:!!Enrolled in college, undergraduate years","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_008","28","Mississippi",153055,2896,"Estimate!!Total:!!Enrolled in school:!!Enrolled in college, undergraduate years","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_008","32","Nevada",131759,2940,"Estimate!!Total:!!Enrolled in school:!!Enrolled in college, undergraduate years","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_008","01","Alabama",252901,4033,"Estimate!!Total:!!Enrolled in school:!!Enrolled in college, undergraduate years","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_008","40","Oklahoma",189784,2515,"Estimate!!Total:!!Enrolled in school:!!Enrolled in college, undergraduate years","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_008","45","South Carolina",239208,4174,"Estimate!!Total:!!Enrolled in school:!!Enrolled in college, undergraduate years","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
