"variable","GEOID","NAME","estimate","moe","label","concept"
"B28010_007","38","North Dakota",24632,1059,"Estimate!!Total:!!No Computer","COMPUTERS IN HOUSEHOLD"
"B28010_007","40","Oklahoma",119912,2132,"Estimate!!Total:!!No Computer","COMPUTERS IN HOUSEHOLD"
"B28010_007","17","Illinois",362428,4336,"Estimate!!Total:!!No Computer","COMPUTERS IN HOUSEHOLD"
"B28010_007","47","Tennessee",243300,3272,"Estimate!!Total:!!No Computer","COMPUTERS IN HOUSEHOLD"
"B28010_007","51","Virginia",215825,3483,"Estimate!!Total:!!No Computer","COMPUTERS IN HOUSEHOLD"
"B28010_007","31","Nebraska",55524,1656,"Estimate!!Total:!!No Computer","COMPUTERS IN HOUSEHOLD"
"B28010_007","33","New Hampshire",30055,1341,"Estimate!!Total:!!No Computer","COMPUTERS IN HOUSEHOLD"
"B28010_007","39","Ohio",386041,4434,"Estimate!!Total:!!No Computer","COMPUTERS IN HOUSEHOLD"
"B28010_007","41","Oregon",82519,2265,"Estimate!!Total:!!No Computer","COMPUTERS IN HOUSEHOLD"
"B28010_007","18","Indiana",217702,3353,"Estimate!!Total:!!No Computer","COMPUTERS IN HOUSEHOLD"
"B28010_007","48","Texas",621803,6827,"Estimate!!Total:!!No Computer","COMPUTERS IN HOUSEHOLD"
"B28010_007","53","Washington",128385,3150,"Estimate!!Total:!!No Computer","COMPUTERS IN HOUSEHOLD"
"B28010_007","32","Nevada",60520,1848,"Estimate!!Total:!!No Computer","COMPUTERS IN HOUSEHOLD"
"B28010_007","34","New Jersey",207742,3842,"Estimate!!Total:!!No Computer","COMPUTERS IN HOUSEHOLD"
"B28010_007","36","New York",588925,5566,"Estimate!!Total:!!No Computer","COMPUTERS IN HOUSEHOLD"
"B28010_007","42","Pennsylvania",469464,4944,"Estimate!!Total:!!No Computer","COMPUTERS IN HOUSEHOLD"
"B28010_007","19","Iowa",105928,1751,"Estimate!!Total:!!No Computer","COMPUTERS IN HOUSEHOLD"
"B28010_007","49","Utah",33785,1182,"Estimate!!Total:!!No Computer","COMPUTERS IN HOUSEHOLD"
"B28010_007","54","West Virginia",88429,2173,"Estimate!!Total:!!No Computer","COMPUTERS IN HOUSEHOLD"
"B28010_007","56","Wyoming",14061,861,"Estimate!!Total:!!No Computer","COMPUTERS IN HOUSEHOLD"
"B28010_007","35","New Mexico",82161,2284,"Estimate!!Total:!!No Computer","COMPUTERS IN HOUSEHOLD"
"B28010_007","37","North Carolina",322330,4911,"Estimate!!Total:!!No Computer","COMPUTERS IN HOUSEHOLD"
"B28010_007","44","Rhode Island",33807,1545,"Estimate!!Total:!!No Computer","COMPUTERS IN HOUSEHOLD"
"B28010_007","20","Kansas",77535,1708,"Estimate!!Total:!!No Computer","COMPUTERS IN HOUSEHOLD"
"B28010_007","50","Vermont",20160,957,"Estimate!!Total:!!No Computer","COMPUTERS IN HOUSEHOLD"
"B28010_007","55","Wisconsin",192860,2765,"Estimate!!Total:!!No Computer","COMPUTERS IN HOUSEHOLD"
"B28010_007","72","Puerto Rico",288560,3516,"Estimate!!Total:!!No Computer","COMPUTERS IN HOUSEHOLD"
